Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit
321,Xiaomi,16,1024,7.39,625.0,4515.0,Android,3.8,351,219375.0,54843.75
322,Samsung,4,256,7.38,1324.0,3574.0,Android,4.3,51,67524.0,16881.0
323,Samsung,8,64,5.88,838.0,3346.0,iOS,3.0,168,140784.0,
324,OnePlus,12,64,5.11,1049.0,5867.0,Android,4.8,392,,102802.0
325,Xiaomi,6,512,5.45,1329.0,4510.0,iOS,4.0,143,190047.0,47511.75
326,Xiaomi,4,512,5.98,968.0,3381.0,Android,3.9,240,232320.0,58080.0
327,Huawei,16,64,7.37,476.0,4303.0,Android,4.7,52,24752.0,6188.0
328,Huawei,4,1024,5.35,1288.0,3071.0,Android,4.9,479,616952.0,154238.0
329,Huawei,16,64,6.91,1099.0,5568.0,iOS,3.8,160,175840.0,43960.0
330,Huawei,8,128,5.27,387.0,5980.0,Android,3.3,226,87462.0,21865.5
331,Huawei,12,256,7.45,,4117.0,Android,4.6,306,416466.0,104116.5
332,Huawei,8,1024,5.95,304.0,4396.0,Android,3.8,410,124640.0,31160.0
333,Google,6,128,6.94,745.0,5386.0,Android,4.9,71,52895.0,13223.75
334,Xiaomi,4,1024,5.86,579.0,4359.0,Android,4.9,447,258813.0,64703.25
335,Huawei,16,128,6.57,309.0,3663.0,Android,3.2,269,83121.0,20780.25
336,Xiaomi,16,256,5.48,744.0,4515.0,Android,4.9,222,165168.0,41292.0
337,Xiaomi,4,256,5.37,553.0,4891.0,iOS,3.7,273,150969.0,37742.25
338,Apple,4,512,7.35,942.0,3039.0,Android,4.3,439,413538.0,
339,Google,6,128,7.29,516.0,4382.0,Android,3.1,114,58824.0,14706.0
340,Huawei,8,512,7.22,1489.0,5030.0,Android,4.8,326,485414.0,121353.5
341,Samsung,16,128,6.56,1288.0,5621.0,Android,4.3,298,383824.0,95956.0
342,OnePlus,6,512,7.02,532.0,4277.0,Android,4.3,309,164388.0,41097.0
343,Samsung,8,256,5.17,1356.0,3965.0,Android,4.8,180,244080.0,61020.0
344,Google,6,1024,5.84,791.0,5628.0,Android,4.0,162,128142.0,32035.5
345,OnePlus,16,512,5.78,982.0,4900.0,Android,3.8,335,328970.0,82242.5
346,Google,4,128,6.59,739.0,5217.0,Android,4.7,336,248304.0,62076.0
347,Xiaomi,4,128,5.89,934.0,3700.0,Android,4.5,467,436178.0,109044.5
348,OnePlus,8,256,5.37,820.0,3510.0,Android,4.9,260,213200.0,53300.0
349,Xiaomi,12,128,6.49,818.0,4283.0,Android,4.9,69,56442.0,14110.5
350,Samsung,8,64,7.04,1108.0,3583.0,Android,3.8,264,292512.0,73128.0
351,Samsung,12,1024,5.96,1191.0,3983.0,Android,3.9,359,427569.0,106892.25
352,OnePlus,6,512,5.33,298.0,3458.0,iOS,3.5,300,89400.0,22350.0
353,OnePlus,6,1024,5.49,516.0,5576.0,Android,4.3,431,222396.0,
354,Huawei,16,256,5.59,322.0,4905.0,Android,3.7,458,147476.0,36869.0
355,Google,12,512,5.75,998.0,5388.0,Android,4.6,320,319360.0,79840.0
356,Huawei,16,512,6.61,656.0,5104.0,iOS,3.2,471,308976.0,77244.0
357,Google,4,64,6.5,,5265.0,Android,3.2,456,328776.0,82194.0
358,Huawei,12,256,6.74,719.0,5666.0,Android,3.4,229,164651.0,41162.75
359,Xiaomi,8,128,5.91,1116.0,3815.0,Android,3.2,243,271188.0,67797.0
360,OnePlus,4,64,7.06,916.0,5778.0,Android,4.2,490,448840.0,112210.0
361,Samsung,4,64,5.51,514.0,5511.0,iOS,3.3,362,186068.0,46517.0
362,Google,8,1024,6.17,908.0,3246.0,Android,3.3,128,116224.0,29056.0
363,Google,4,1024,7.0,909.0,3729.0,Android,3.0,229,208161.0,52040.25
364,Samsung,12,1024,5.45,1243.0,5420.0,Android,4.6,212,263516.0,65879.0
365,Huawei,16,64,5.27,759.0,3416.0,Android,4.6,251,190509.0,47627.25
366,Google,4,128,7.21,1168.0,4054.0,Android,3.3,63,73584.0,18396.0
367,Xiaomi,12,512,5.86,1353.0,3367.0,Android,4.5,396,535788.0,133947.0
368,OnePlus,6,1024,6.71,1355.0,5606.0,Android,3.9,295,399725.0,99931.25
369,Samsung,12,128,5.06,,3107.0,Android,3.5,63,34965.0,8741.25
370,OnePlus,16,256,6.73,1277.0,5631.0,Android,4.2,148,188996.0,47249.0
371,Google,12,1024,5.79,1089.0,3838.0,iOS,3.4,82,89298.0,22324.5
372,Google,8,512,5.14,992.0,3417.0,iOS,4.5,485,481120.0,120280.0
373,Samsung,16,256,6.52,464.0,,iOS,3.1,306,141984.0,35496.0
374,Xiaomi,6,256,5.6,1181.0,3820.0,Android,4.9,83,98023.0,24505.75
375,Apple,8,512,5.97,1438.0,4421.0,Android,3.1,68,97784.0,24446.0
376,Samsung,12,1024,5.2,1001.0,3682.0,Android,4.2,201,201201.0,50300.25
377,Apple,16,64,5.37,242.0,3255.0,iOS,4.8,309,74778.0,18694.5
378,Huawei,6,512,5.74,,5827.0,Android,3.0,213,225993.0,56498.25
379,Apple,8,512,5.22,1353.0,3837.0,Android,4.0,126,170478.0,42619.5
380,Xiaomi,6,512,7.28,549.0,5962.0,Android,3.7,363,199287.0,49821.75
381,Huawei,12,256,5.02,1329.0,5282.0,Android,4.2,465,617985.0,154496.25
382,Apple,6,128,6.21,1111.0,3552.0,Android,3.5,186,206646.0,51661.5
383,Huawei,4,64,5.31,200.0,3180.0,iOS,3.1,408,81600.0,20400.0
384,Apple,8,1024,5.77,783.0,3156.0,Android,4.3,257,201231.0,50307.75
385,Xiaomi,6,1024,7.32,631.0,4477.0,Android,3.8,291,183621.0,45905.25
386,Apple,12,128,5.4,252.0,3570.0,iOS,4.2,116,29232.0,7308.0
387,Apple,12,512,7.41,1139.0,3856.0,Android,3.4,165,187935.0,46983.75
388,Apple,6,64,5.51,719.0,4784.0,Android,3.7,453,325707.0,
389,Samsung,12,1024,6.85,1337.0,4727.0,Android,4.1,251,335587.0,83896.75
390,Samsung,16,1024,6.37,346.0,4047.0,Android,4.2,425,147050.0,36762.5
391,Samsung,16,512,7.21,1389.0,4496.0,Android,3.7,299,415311.0,103827.75
392,Xiaomi,16,128,6.38,1362.0,4423.0,Android,3.6,495,674190.0,168547.5
393,Huawei,4,64,6.34,828.0,5995.0,Android,3.5,491,406548.0,101637.0
394,Google,6,128,5.49,498.0,3591.0,Android,3.3,327,162846.0,40711.5
395,Apple,4,128,5.42,1499.0,5181.0,Android,3.7,161,241339.0,60334.75
396,Apple,12,64,7.29,988.0,3420.0,Android,3.4,380,375440.0,93860.0
397,Xiaomi,4,64,5.82,1049.0,5260.0,Android,4.3,283,296867.0,74216.75
398,Apple,12,1024,5.93,377.0,5947.0,Android,4.1,225,84825.0,21206.25
399,Samsung,12,1024,6.9,1041.0,5529.0,Android,3.8,441,459081.0,114770.25
400,Google,8,64,5.85,1377.0,3347.0,Android,3.7,192,264384.0,66096.0
401,OnePlus,16,256,7.38,1424.0,3165.0,Android,3.5,81,115344.0,28836.0
402,Apple,12,1024,6.84,1077.0,3936.0,Android,4.1,230,247710.0,61927.5
403,Samsung,8,256,6.49,1338.0,3347.0,Android,4.8,116,155208.0,38802.0
404,OnePlus,16,64,7.2,958.0,5896.0,Android,4.4,53,50774.0,12693.5
405,Google,12,1024,5.12,1291.0,3397.0,Android,4.5,335,432485.0,
406,OnePlus,12,128,5.64,644.0,3582.0,Android,4.7,318,204792.0,51198.0
407,Samsung,4,64,6.16,,5773.0,iOS,3.7,285,258495.0,64623.75
408,Huawei,4,512,5.57,801.0,4600.0,Android,3.1,326,,65281.5
409,Huawei,16,256,6.86,344.0,3307.0,Android,4.2,90,30960.0,7740.0
410,OnePlus,12,64,7.3,474.0,5845.0,iOS,3.4,170,80580.0,20145.0
411,Xiaomi,6,64,6.06,708.0,5766.0,Android,4.1,324,229392.0,57348.0
412,OnePlus,4,1024,5.86,1402.0,5513.0,Android,4.5,280,392560.0,98140.0
413,Apple,16,1024,7.4,952.0,3098.0,Android,4.6,353,336056.0,84014.0
414,Apple,12,1024,6.11,676.0,4265.0,Android,3.6,135,91260.0,22815.0
415,Huawei,12,512,6.22,1376.0,3157.0,iOS,4.0,112,154112.0,
416,Xiaomi,6,1024,5.88,1327.0,5657.0,Android,4.2,453,601131.0,150282.75
417,Samsung,16,64,7.27,1298.0,3553.0,iOS,4.6,241,312818.0,78204.5
418,Apple,12,1024,6.42,1351.0,3650.0,Android,4.5,342,,115510.5
419,Huawei,4,128,6.91,865.0,5967.0,Android,5.0,80,69200.0,17300.0
420,Google,6,1024,7.03,767.0,5274.0,Android,3.0,379,290693.0,72673.25
421,Huawei,16,512,5.85,730.0,5470.0,Android,3.9,195,142350.0,35587.5
422,Apple,6,128,6.08,358.0,5290.0,Android,3.5,156,55848.0,13962.0
423,Apple,4,64,7.12,880.0,5577.0,Android,3.2,408,359040.0,89760.0
424,Huawei,16,64,5.91,222.0,4068.0,Android,4.8,159,35298.0,8824.5
425,Samsung,6,256,6.98,1270.0,4495.0,Android,5.0,325,412750.0,103187.5
426,OnePlus,8,128,7.35,724.0,5418.0,Android,3.4,259,187516.0,46879.0
427,Apple,4,256,6.56,928.0,4878.0,Android,3.1,188,174464.0,43616.0
428,Huawei,4,128,6.85,343.0,5699.0,Android,3.6,135,46305.0,11576.25
429,Huawei,4,128,7.01,867.0,5736.0,Android,4.7,93,80631.0,20157.75
430,Xiaomi,8,512,7.11,880.0,3733.0,iOS,3.6,131,115280.0,28820.0
431,OnePlus,8,256,5.99,1172.0,4950.0,iOS,3.1,113,132436.0,33109.0
432,Google,12,512,5.13,998.0,3091.0,Android,3.1,427,426146.0,106536.5
433,Samsung,6,128,6.0,284.0,5219.0,Android,3.9,467,132628.0,33157.0
434,Google,12,64,6.68,615.0,4627.0,Android,4.9,392,241080.0,60270.0
435,OnePlus,6,128,6.13,893.0,4215.0,iOS,3.6,370,330410.0,82602.5
436,OnePlus,8,512,6.87,681.0,4100.0,Android,3.9,104,70824.0,17706.0
437,OnePlus,8,256,5.89,655.0,4304.0,Android,3.2,123,80565.0,20141.25
438,Google,12,256,6.59,,4387.0,iOS,4.0,422,432972.0,108243.0
439,OnePlus,16,512,5.47,496.0,3178.0,Android,4.4,178,88288.0,
440,Huawei,12,256,6.87,1335.0,5285.0,Android,3.5,305,407175.0,101793.75
441,Google,6,1024,6.36,1453.0,5924.0,Android,3.6,471,684363.0,171090.75
442,OnePlus,12,64,5.51,1319.0,5949.0,Android,4.7,280,369320.0,92330.0
443,Huawei,4,64,5.73,1149.0,3279.0,Android,3.0,186,213714.0,53428.5
444,Xiaomi,6,64,6.87,879.0,4042.0,Android,4.3,400,351600.0,87900.0
445,OnePlus,6,256,6.21,577.0,4618.0,Android,3.8,450,259650.0,64912.5
446,Google,16,256,5.54,1379.0,5787.0,Android,3.6,404,557116.0,139279.0
447,Apple,8,128,7.42,620.0,3370.0,Android,4.3,161,99820.0,24955.0
448,OnePlus,6,128,6.79,304.0,4800.0,Android,4.7,357,108528.0,27132.0
449,Apple,8,64,7.39,529.0,5917.0,Android,4.1,195,103155.0,25788.75
450,Huawei,12,1024,6.07,638.0,4703.0,iOS,3.1,496,316448.0,79112.0
451,Xiaomi,4,128,6.19,1355.0,5268.0,Android,3.9,82,111110.0,27777.5
452,Samsung,16,128,7.24,581.0,5967.0,Android,3.9,309,,44882.25
453,Xiaomi,8,256,6.31,337.0,3303.0,Android,4.1,136,45832.0,11458.0
454,OnePlus,6,1024,6.77,1142.0,4348.0,Android,4.3,380,433960.0,108490.0
455,Apple,8,64,5.63,1042.0,4460.0,Android,3.0,485,505370.0,126342.5
456,Apple,6,128,6.12,469.0,5485.0,Android,4.0,314,147266.0,36816.5
457,Google,8,1024,5.31,595.0,4193.0,Android,4.2,369,219555.0,54888.75
458,Apple,6,1024,5.51,1112.0,5422.0,Android,3.7,79,87848.0,21962.0
459,Google,12,64,5.0,,5428.0,Android,4.3,441,292383.0,73095.75
460,Huawei,6,1024,5.1,649.0,5061.0,Android,3.5,281,182369.0,45592.25
461,Samsung,6,1024,7.44,1476.0,5790.0,Android,3.6,438,646488.0,161622.0
462,OnePlus,4,1024,5.61,1497.0,3668.0,iOS,4.9,125,187125.0,46781.25
463,Google,6,128,6.66,219.0,3499.0,Android,3.7,496,108624.0,27156.0
464,Samsung,4,64,7.1,438.0,4414.0,Android,3.7,178,77964.0,19491.0
465,Apple,16,1024,6.38,1493.0,4572.0,Android,4.2,320,477760.0,119440.0
466,Apple,4,1024,5.38,617.0,5612.0,Android,4.9,138,85146.0,21286.5
467,Samsung,12,128,6.82,1254.0,3529.0,Android,5.0,471,590634.0,147658.5
468,Apple,4,64,6.5,1327.0,5006.0,Android,4.2,219,290613.0,72653.25
469,Huawei,16,256,6.83,385.0,5539.0,iOS,3.0,177,68145.0,17036.25
470,Huawei,12,128,6.92,1351.0,4219.0,Android,4.8,223,301273.0,75318.25
471,Samsung,8,64,7.44,1433.0,3754.0,iOS,4.1,486,696438.0,174109.5
472,Google,8,1024,6.43,452.0,5347.0,Android,3.7,75,33900.0,8475.0
473,Google,4,64,5.85,218.0,3814.0,iOS,4.7,110,,5995.0
474,Samsung,4,64,6.62,911.0,5594.0,Android,3.8,428,389908.0,97477.0
475,Google,16,64,5.17,1359.0,3726.0,Android,3.1,116,157644.0,39411.0
476,Google,16,256,7.24,422.0,3730.0,Android,4.6,487,205514.0,51378.5
477,Huawei,6,64,5.3,202.0,3827.0,Android,4.1,455,91910.0,22977.5
478,Google,16,256,5.82,1459.0,5649.0,Android,3.7,75,109425.0,27356.25
479,Xiaomi,6,1024,7.04,1053.0,4331.0,Android,3.5,132,138996.0,34749.0
480,OnePlus,12,256,6.49,427.0,5046.0,iOS,4.2,413,176351.0,44087.75
481,Apple,4,1024,5.98,1112.0,5815.0,Android,3.4,416,462592.0,115648.0
482,Xiaomi,12,1024,6.18,698.0,3874.0,Android,3.6,109,76082.0,19020.5
483,Google,16,256,7.14,720.0,5984.0,Android,4.3,88,63360.0,15840.0
484,Huawei,12,128,5.85,901.0,5178.0,Android,4.8,172,154972.0,38743.0
485,Samsung,12,512,7.17,1116.0,5003.0,Android,4.1,341,380556.0,95139.0
486,Google,12,64,5.22,1362.0,4677.0,Android,4.5,326,444012.0,111003.0
487,Huawei,16,512,6.94,1499.0,3607.0,Android,4.5,474,710526.0,177631.5
488,OnePlus,12,64,7.12,490.0,5073.0,Android,4.3,423,207270.0,51817.5
489,Google,6,64,5.45,1276.0,4477.0,Android,3.5,353,450428.0,112607.0
490,Samsung,16,1024,6.08,1333.0,3634.0,Android,4.7,331,441223.0,110305.75
491,Huawei,12,64,5.41,914.0,4209.0,Android,3.9,240,219360.0,54840.0
492,Huawei,16,64,6.77,1147.0,3483.0,iOS,3.1,341,391127.0,97781.75
493,Huawei,8,256,6.34,847.0,5727.0,Android,3.5,201,170247.0,42561.75
494,OnePlus,6,512,6.59,1227.0,4074.0,Android,4.5,433,531291.0,132822.75
495,Google,12,256,5.49,883.0,4914.0,Android,3.1,282,,62251.5
496,OnePlus,8,64,5.53,1069.0,5052.0,Android,3.3,454,485326.0,121331.5
497,Apple,8,1024,5.1,1270.0,3588.0,Android,4.4,195,247650.0,61912.5
498,Apple,16,256,5.81,293.0,5255.0,Android,4.8,320,93760.0,23440.0
499,Google,8,256,6.4,1139.0,5304.0,iOS,4.3,384,437376.0,109344.0
500,OnePlus,6,128,7.14,759.0,4228.0,Android,3.4,183,138897.0,34724.25
501,Samsung,6,64,6.67,412.0,4973.0,Android,3.1,220,,22660.0
502,Huawei,4,1024,6.09,635.0,5058.0,iOS,4.2,464,294640.0,73660.0
503,Huawei,6,256,7.38,1051.0,3948.0,Android,3.1,77,80927.0,20231.75
504,Google,8,256,6.8,707.0,5055.0,Android,4.2,185,130795.0,32698.75
505,Apple,6,1024,7.33,1035.0,5983.0,Android,3.5,462,478170.0,119542.5
506,Apple,16,64,6.32,850.0,5079.0,Android,4.8,454,385900.0,96475.0
507,Huawei,4,128,5.65,404.0,5007.0,iOS,4.0,425,171700.0,42925.0
508,Google,8,256,5.13,580.0,5587.0,Android,3.4,290,168200.0,42050.0
509,OnePlus,4,128,6.82,1296.0,4741.0,Android,4.7,393,509328.0,127332.0
510,Apple,8,512,5.3,,3386.0,Android,3.5,491,637809.0,159452.25
511,OnePlus,16,64,5.76,276.0,4251.0,Android,3.6,493,136068.0,34017.0
512,Apple,4,512,6.33,1015.0,5687.0,Android,4.7,483,490245.0,122561.25
513,Apple,12,512,6.41,967.0,4790.0,Android,3.6,277,267859.0,66964.75
514,Xiaomi,8,512,6.5,609.0,4498.0,Android,3.8,336,204624.0,51156.0
515,Apple,12,64,5.42,305.0,3206.0,Android,3.7,352,107360.0,26840.0
516,Samsung,4,64,5.95,750.0,4818.0,Android,3.2,83,62250.0,15562.5
517,Google,12,1024,6.54,1025.0,4780.0,Android,3.1,51,52275.0,13068.75
518,Google,12,128,7.42,1498.0,5604.0,iOS,4.4,411,615678.0,153919.5
519,OnePlus,4,128,6.82,287.0,5395.0,Android,4.3,244,70028.0,17507.0
520,Apple,16,1024,7.31,1080.0,3792.0,Android,3.6,143,154440.0,38610.0
521,Samsung,12,1024,6.91,1300.0,5281.0,Android,3.6,377,490100.0,122525.0
522,OnePlus,12,512,6.48,1300.0,4724.0,Android,4.9,357,,116025.0
523,Xiaomi,16,1024,5.48,739.0,4005.0,iOS,5.0,184,135976.0,33994.0
524,OnePlus,12,256,6.67,444.0,5784.0,Android,3.9,253,,28083.0
525,OnePlus,12,128,6.56,777.0,3941.0,Android,4.6,299,232323.0,58080.75
526,Apple,12,1024,6.51,1181.0,4165.0,Android,4.5,196,231476.0,57869.0
527,Xiaomi,6,256,6.22,916.0,5223.0,Android,3.6,395,361820.0,90455.0
528,OnePlus,16,256,6.32,341.0,4677.0,Android,3.1,397,135377.0,33844.25
529,Samsung,12,256,5.84,1092.0,3448.0,Android,3.3,303,330876.0,82719.0
530,Samsung,16,256,6.3,1307.0,3591.0,Android,4.7,448,585536.0,146384.0
531,Google,8,512,5.49,1366.0,3081.0,Android,4.5,383,523178.0,
532,Xiaomi,8,256,7.01,551.0,5182.0,Android,4.3,225,123975.0,30993.75
533,Xiaomi,12,512,5.46,744.0,5903.0,Android,3.3,174,129456.0,32364.0
534,Google,16,512,5.21,1112.0,4406.0,Android,4.3,300,333600.0,83400.0
535,OnePlus,16,256,6.09,351.0,4480.0,iOS,4.5,447,156897.0,39224.25
536,Xiaomi,16,128,6.65,1381.0,5487.0,Android,4.7,180,248580.0,62145.0
537,Samsung,6,256,6.09,852.0,4079.0,Android,3.0,99,84348.0,21087.0
538,Samsung,8,256,5.69,1157.0,5744.0,Android,4.4,142,164294.0,41073.5
539,Apple,16,256,6.4,962.0,3418.0,Android,3.0,429,412698.0,103174.5
540,Xiaomi,16,128,5.87,823.0,3087.0,Android,4.4,359,295457.0,73864.25
541,OnePlus,6,64,7.33,855.0,5703.0,Android,4.3,439,375345.0,93836.25
542,Google,6,64,7.31,649.0,3214.0,Android,3.3,482,312818.0,78204.5
543,Google,16,512,6.26,920.0,4758.0,Android,4.5,456,419520.0,104880.0
544,OnePlus,4,512,5.82,1447.0,5599.0,Android,3.1,269,389243.0,97310.75
545,Huawei,16,128,6.84,242.0,4520.0,Android,4.7,383,92686.0,23171.5
546,Apple,16,1024,5.09,463.0,4717.0,Android,3.5,383,177329.0,44332.25
547,Google,6,64,6.19,1226.0,5550.0,Android,4.4,69,84594.0,21148.5
548,Xiaomi,6,512,5.84,,5746.0,Android,4.8,254,378714.0,94678.5
549,Apple,16,64,7.3,795.0,5292.0,Android,3.7,140,111300.0,27825.0
550,Xiaomi,16,128,5.03,1239.0,4501.0,Android,4.0,493,610827.0,152706.75
551,Samsung,16,128,6.38,1282.0,3308.0,Android,3.9,404,517928.0,129482.0
552,Apple,6,1024,6.85,1212.0,3230.0,Android,3.3,222,269064.0,67266.0
553,Google,16,1024,6.21,376.0,3154.0,iOS,4.2,238,89488.0,22372.0
554,Apple,16,128,5.21,262.0,4198.0,Android,4.5,361,94582.0,23645.5
555,Apple,12,512,7.43,1157.0,5895.0,Android,4.8,51,59007.0,14751.75
556,Apple,4,64,6.3,1202.0,3114.0,Android,4.7,410,492820.0,123205.0
557,Huawei,8,256,6.54,,4413.0,Android,4.0,478,363280.0,90820.0
558,Apple,4,1024,5.59,1469.0,3310.0,iOS,4.4,217,318773.0,79693.25
559,Xiaomi,12,256,6.21,1154.0,3992.0,Android,4.6,417,481218.0,120304.5
560,Samsung,8,512,6.07,1049.0,5347.0,iOS,4.0,73,76577.0,
561,OnePlus,16,1024,5.19,1478.0,4041.0,Android,3.2,462,682836.0,170709.0
562,Apple,12,256,5.27,803.0,5831.0,Android,3.9,414,332442.0,83110.5
563,Google,16,512,7.09,805.0,3011.0,iOS,4.7,117,94185.0,23546.25
564,Apple,6,64,5.6,,4427.0,Android,4.2,419,431151.0,107787.75
565,Google,12,512,5.49,1422.0,5279.0,Android,4.4,243,345546.0,86386.5
566,Xiaomi,6,1024,6.26,1494.0,5013.0,Android,3.4,133,198702.0,49675.5
567,Google,12,128,6.92,945.0,3729.0,Android,4.9,487,,115053.75
568,OnePlus,12,64,5.15,757.0,4301.0,iOS,3.8,486,,91975.5
569,Samsung,6,256,6.44,263.0,4376.0,Android,4.3,256,67328.0,16832.0
570,Google,8,1024,5.3,,5036.0,iOS,3.0,98,142394.0,35598.5
571,Google,4,128,5.09,1141.0,,Android,3.3,81,92421.0,23105.25
572,Samsung,16,512,5.13,448.0,3540.0,Android,4.6,366,163968.0,40992.0
573,OnePlus,12,128,7.09,1469.0,5517.0,Android,4.9,219,321711.0,80427.75
574,Apple,16,1024,5.29,1139.0,5860.0,Android,3.6,178,202742.0,50685.5
575,Google,6,1024,5.11,356.0,3076.0,iOS,3.1,496,176576.0,44144.0
576,Samsung,16,128,6.09,934.0,3023.0,Android,3.7,151,141034.0,35258.5
577,Xiaomi,6,512,7.11,1184.0,4038.0,iOS,3.0,84,,24864.0
578,Samsung,16,128,5.66,1311.0,3675.0,Android,3.4,356,466716.0,116679.0
579,Xiaomi,4,1024,6.05,1289.0,5572.0,Android,4.5,248,319672.0,79918.0
580,OnePlus,4,1024,5.1,861.0,5394.0,iOS,4.9,350,301350.0,75337.5
581,Apple,4,256,6.12,1243.0,3171.0,Android,3.2,126,156618.0,39154.5
582,Samsung,4,256,6.44,232.0,4892.0,Android,4.1,418,96976.0,24244.0
583,Huawei,4,64,6.43,757.0,5759.0,Android,3.5,370,280090.0,70022.5
584,Google,4,1024,5.83,272.0,3488.0,Android,3.3,63,,
585,OnePlus,6,256,5.79,1024.0,4485.0,Android,3.4,398,407552.0,101888.0
586,Samsung,12,128,5.27,,5425.0,Android,4.2,180,244080.0,61020.0
587,Google,16,512,5.92,1278.0,5419.0,Android,3.1,287,366786.0,91696.5
588,Samsung,4,128,5.25,260.0,,iOS,3.9,329,85540.0,21385.0
589,Xiaomi,6,512,6.92,471.0,5524.0,iOS,3.3,114,53694.0,13423.5
590,Samsung,6,256,7.42,445.0,5429.0,Android,3.5,481,214045.0,53511.25
591,Huawei,6,64,7.43,1399.0,3154.0,Android,3.4,187,,65403.25
592,Samsung,12,128,7.16,827.0,3256.0,Android,4.8,318,262986.0,65746.5
593,Samsung,16,128,6.5,904.0,4779.0,iOS,4.4,277,250408.0,62602.0
594,Huawei,12,128,6.75,861.0,3673.0,Android,4.7,250,215250.0,53812.5
595,OnePlus,8,512,5.71,1354.0,5115.0,Android,3.8,191,258614.0,64653.5
596,Samsung,6,256,6.58,1325.0,5391.0,Android,3.6,149,197425.0,49356.25
597,Huawei,8,128,6.14,509.0,3672.0,iOS,3.8,187,95183.0,23795.75
598,Google,4,128,6.21,694.0,5438.0,Android,3.0,217,150598.0,37649.5
599,Xiaomi,4,64,6.89,537.0,4472.0,Android,4.4,456,244872.0,61218.0
600,Xiaomi,12,64,5.7,778.0,3258.0,Android,3.7,148,115144.0,28786.0
601,Samsung,16,256,5.8,209.0,3306.0,Android,3.6,360,75240.0,18810.0
602,OnePlus,8,256,7.31,248.0,4118.0,Android,4.2,368,91264.0,22816.0
603,OnePlus,16,1024,5.14,822.0,5997.0,Android,3.9,376,309072.0,77268.0
604,Google,12,64,6.21,930.0,3245.0,Android,5.0,475,441750.0,110437.5
605,Samsung,4,1024,7.28,994.0,5780.0,Android,3.7,404,401576.0,100394.0
606,Xiaomi,16,512,6.53,1170.0,4658.0,Android,4.2,115,134550.0,33637.5
607,OnePlus,16,1024,6.37,332.0,3186.0,iOS,3.6,384,127488.0,31872.0
608,Samsung,4,128,5.62,282.0,4797.0,Android,5.0,378,106596.0,26649.0
609,OnePlus,8,1024,5.86,256.0,3924.0,Android,3.9,96,24576.0,6144.0
610,Huawei,4,256,7.13,575.0,3784.0,iOS,4.3,386,221950.0,55487.5
611,OnePlus,16,512,6.4,548.0,,Android,3.3,431,236188.0,59047.0
612,Xiaomi,8,128,6.29,470.0,5455.0,Android,4.5,280,131600.0,32900.0
613,Apple,8,1024,5.25,310.0,4360.0,Android,3.5,357,110670.0,27667.5
614,Google,4,512,5.04,1068.0,3340.0,Android,3.9,195,208260.0,52065.0
615,Google,16,512,7.41,1086.0,3562.0,Android,4.8,256,278016.0,69504.0
616,Xiaomi,12,128,5.94,275.0,3650.0,Android,4.9,195,53625.0,13406.25
617,OnePlus,16,1024,6.51,1381.0,5999.0,Android,3.8,201,277581.0,69395.25
618,Samsung,6,512,5.2,528.0,4193.0,Android,4.7,328,173184.0,43296.0
619,OnePlus,12,512,6.71,321.0,3068.0,Android,3.1,189,60669.0,15167.25
620,Xiaomi,8,64,7.33,,4583.0,iOS,4.7,200,48000.0,12000.0
621,Google,12,512,6.44,1390.0,5428.0,Android,4.3,70,97300.0,24325.0
622,OnePlus,8,64,5.32,1121.0,5104.0,Android,4.0,303,339663.0,84915.75
623,Google,8,1024,6.45,841.0,4300.0,Android,4.8,113,95033.0,23758.25
624,Samsung,12,1024,6.92,1246.0,5897.0,iOS,4.7,267,332682.0,83170.5
625,Google,8,1024,6.02,478.0,4122.0,Android,3.6,121,57838.0,14459.5
626,Google,8,256,7.2,962.0,3915.0,Android,4.6,211,202982.0,50745.5
627,Apple,6,1024,6.62,668.0,5372.0,Android,3.2,179,,29893.0
628,Apple,16,512,7.25,208.0,3460.0,Android,4.6,118,24544.0,6136.0
629,Huawei,16,128,6.56,,5226.0,Android,4.4,464,98368.0,24592.0
630,Apple,6,64,5.33,1123.0,3843.0,Android,3.2,274,,
631,Google,12,256,5.77,1122.0,3573.0,iOS,4.4,295,330990.0,82747.5
632,Xiaomi,4,1024,5.5,1275.0,3118.0,Android,4.2,117,149175.0,37293.75
633,Google,4,1024,7.27,1432.0,5596.0,Android,4.2,452,647264.0,161816.0
634,Xiaomi,4,128,6.9,1414.0,3645.0,Android,3.6,433,612262.0,153065.5
635,Xiaomi,6,128,6.69,1274.0,4478.0,Android,3.5,156,198744.0,49686.0
636,Apple,6,256,5.75,852.0,5073.0,Android,4.5,158,134616.0,33654.0
637,OnePlus,8,64,5.46,820.0,4513.0,Android,3.5,377,309140.0,77285.0
638,Samsung,4,1024,6.89,395.0,5031.0,Android,3.9,152,60040.0,15010.0
639,Apple,12,256,6.19,616.0,4031.0,Android,4.4,190,117040.0,29260.0
640,Apple,12,512,5.56,863.0,3968.0,Android,3.2,114,98382.0,24595.5
641,OnePlus,4,512,6.54,,5010.0,iOS,4.2,183,63501.0,15875.25
642,Samsung,4,256,5.1,1200.0,4539.0,Android,4.2,248,297600.0,74400.0
